code,name,mv_mean,amount_mean,num_days,profit,主营产品名称,主营产品类型,公司简介
688033.SH,天宜上佳,984415.8096899751,182340.1825767635,241,174968502.86,TS122粉末冶金闸片、TS355粉末冶金闸片、TS399B粉末冶金闸片、TS399粉末冶金闸片、TS566粉末冶金闸片、TS588/32粉末冶金闸片、TS588A/32粉末冶金闸片、TS588B/32粉末冶金闸片、TS588粉末冶金闸片、TS699粉末冶金闸片、合成闸片、合成闸瓦,专用设备与零部件,公司是国内领先的高铁动车组用粉末冶金闸片供应商，主要从事高铁动车组用粉末冶金闸片及机车、城轨车辆闸片、闸瓦系列产品的研发、生产和销售。公司自设立以来，依靠自主研发，在高铁动车组用粉末冶金闸片的材料配方、工艺路线、生产装备等方面陆续取得重大突破，2013年成功实现进口替代，有力推动了我国高铁动车组核心零部件的国产化进程。2016年3月，公司与北京科技大学、北京有色金属研究总院等研究机构共同承担国家“十三五”重点研发计划“高铁制动系统铜合金闸片的制备和应用”课题，建立400km/h速度等级闸片企业标准并通过1:1制动台架试验；2017年8月，公司全资子公司天仁道和组织的《高速列车基础制动材料研发及智能制造示范生产线》项目中标工信部“2017年工业强基工程”；2018年1月，公司全资子公司天仁道和《时速400公里及以上高速列车动车组制动闸片研制》项目入选2018年度“北京市科技计划”课题项目；2018年9月，公司《时速350公里中国标准动车组“复兴号”制动闸片》项目荣获2018世界粉末冶金大会“粉末冶金产品奖”。
300602.SZ,飞荣达,974020.5497391742,95793.61595020746,241,30093934.5,导热器件、电磁屏蔽器件、其他电子产品,电子元器件,公司是国家高新技术企业，主要产品为电磁屏蔽材料及器件、导热材料及器件和其他电子器件，是中国领先的、创新型专业电磁屏蔽及导热解决方案服务商，主要产品包括电磁屏蔽材料及器件、导热材料及器件及其他电子器件等三大类。公司经过多年的市场服务中，凭借不断提升的研发实力，积累了较为丰富的行业经验，公司产品主要应用在通讯设备、计算机、手机终端、汽车电子、医疗器械、家用电器工等多个领域，公司与上述领域中的下游客户形成长期稳定的合作关系，参与到客户产品的研发和设计阶段，能及时了解客户的需求。公司注重研发与创新，经过多年研发生产积累，掌握了丰富的电磁屏蔽及导热技术，如碳纤维金属化技术、导电硅胶的配方及多色多孔共挤技术、复合导电塑料在电子产品上的应用技术等核心工艺技术。公司现已通过ISO9001国际质量管理体系、ISO14001国际环境管理体系、QC080000有害物质过程管理体系、OHSAS18001职业健康安全管理体系、TATF16949汽车行业质量管理体系等的认证，品牌得到越来越多客户认可。
688222.SH,成都先导,964026.1045643153,68094.21086721992,241,63383837.59,DEL库定制的后续技术培训、DEL库定制服务、DEL筛选服务、化学合成服务、新药研发项目转让,专业咨询服务,公司是一家高科技创新药物研发企业，由英国皇家化学学会会士JIN LI(李进)博士归国后携国内外多位生物、化学等领域专家共同创建，公司设立至今一直围绕着DNA编码化合物库(DNA Encoded compound Library，简称DEL)技术潜心研究与创造，专注于原创新药的早期链段研发——苗头化合物和先导化合物的发现。目前，已建立合作关系的客户主要包括：全球跨国制药企业(辉瑞、强生、默沙东、赛诺菲、武田制药、勃林格殷格翰、利奥制药、LG化学等)，国际知名生物技术公司(基因泰克、Aduro、Forma等)，国内大型医药企业(扬子江药业、天士力集团、先声药业等)，支持新药研发的基金会(盖茨基金会)以及其他领域公司(巴斯夫)。
300735.SZ,光弘科技,961574.8023435684,133726.2889045643,241,352538235.41,LED背光源、OBD、PCBA、行车记录仪、基站定位终端、继电器、平板电脑、网络路由器、智能手机、智能眼镜,传输设备、电脑整机、集成电路、智能商用设备、专用设备与零部件,公司的主营业务为专业从事消费电子类、网络通讯类、汽车电子类等电子产品的PCBA和成品组装，并提供制程技术研发、工艺设计、采购管理、生产控制、仓储物流等完整服务的电子制造服务(EMS)。公司提供电子制造服务的主要产品包括消费电子类(智能手机、平板电脑)；网络通讯类(网络路由器、基站定位终端)；物联网、汽车电子类(OBD、行车记录仪)等电子产品。公司的品质管控能力得到了监督机构和客户的高度认可，公司已通过ISO多项管理体系认证，并于2017年11月顺利通过ISO9001、14001及IATF16949三体系换版审核，建立了质量、环境及职业健康安全一体化管理体系。公司连续荣获“中国质量诚信企业”、被授予中国质量认证中心“A类企业”、获“广东省先进电子制造工程技术研究中心”称号。
688626.SH,翔宇医疗,960554.3568464731,111761.89756431535,241,201897372.95,成人康复心理测验系统等、电脑恒温电蜡疗仪、生物陶瓷热敷袋、低温冷风机、物理加压循环降温仪、医用冷敷袋、湿热敷装置等、蝶形浴槽、旋涡水疗机、移动水下按摩设备、四肢电浴、喷射治疗槽、自动区域水按摩治疗槽、康复水疗池、活氧气泡按摩水疗系统、智能药浴机等、多关节主被动训练仪、全身音波垂直律动康复训练系统、四肢联动康复训练仪、全身功能康复训练器、智能站立康复器、功能康复训练机、康复训练器、减重步态康复平台、多功能组合康复训练器、等速肌力、十件组合训练器等、红外光灸疗机、智能督灸床等、红外偏振光治疗仪、智能疼痛治疗仪、紫外线治疗仪等、激光磁场理疗仪、经颅磁脑病生理治疗仪、低频电磁脉冲治疗仪、磁振热治疗仪、温热磁疗仪、脉冲磁疗仪等、角度尺、智能多关节活动度（ROM）评测系统等、颈腰椎治疗多功能牵引床、多功能牵引床、颈椎牵引机等、空气波压力治疗仪、气压手功能康复仪等、平衡功能训练及评估系统等、深层肌肉振动治疗仪、水疗按摩床、远红外按摩理疗床等、神经康复功能评定系统等、体外冲击波治疗仪、超声波治疗仪等、吞咽神经和肌肉电刺激仪、吞咽喉肌评估训练仪、吞咽舌肌评估训练仪等、熏蒸治疗机、熏蒸床等、语言障碍康复评估训练系统、早期语言评估与训练系统等、智能反馈康复训练系统、手关节持续被动活动仪、手功能智能康复系统、手功能综合康复训练平台、智能木插板、智能磨砂桌、数字OT评估训练系统、上肢协调功能练习器、手指功能训练器等、中频脊柱物理治疗系统、盆底肌训练仪、高压低频脉冲治疗仪、经皮神经电刺激仪、低频脉冲痉挛机治疗仪、神经肌肉低频电刺激仪等,诊断治疗设备,公司作为中国康复医疗器械行业内的研发引领型企业，为全国各级医疗机构、养老机构、残疾人康复中心、福利院、教育系统等机构以及家庭提供系列康复产品及整体解决方案。公司始终以技术创新为公司发展的第一驱动力，秉承“坚持科技创新支撑，产学研用一体，引领康复未来”的发展理念，致力于疼痛康复、神经康复、骨科康复、产后康复、医养结合等领域的智能康复设备的自主研发、生产与销售，协助各地打造覆盖全人群、全生命周期的智慧康养服务保障体系。公司深耕康复医疗器械领域18年，是目前国内少数具有全系列康复医疗器械生产能力的企业之一。公司主营产品以各级医疗机构需配置的康复医疗器械产品为主，主要产品可涵盖声疗、光疗、电疗、磁疗、物理治疗(PT)、作业治疗(OT)及康复评定产品等，已覆盖康复评定、训练、理疗等康复医疗器械主要领域，公司是唯一被列入《新冠肺炎疫情防治急需医学装备目录》的生产厂家，同时，公司被河南省工业和信息化厅列入《河南省疫情防控重点保障物资生产企业名单》，被河南省发展和改革委员会列入《河南省疫情防控重点保障企业名单》。
688665.SH,四方光电,953714.5643153527,74756.72754356846,241,179679975.14,LED粉尘传感器、MOX原理VOC传感器、车载激光粉尘传感器、电化学甲醛传感器、肺功能检查仪、红外CO2气体传感器、激光粉尘传感器、集成空气品质传感器模块、空气品质检测仪、控制器、煤气分析仪器、微型红外气体传感器、尾气分析仪器、烟气分析仪器、氧气传感器、沼气分析仪器、制冷剂泄漏监测气体传感器、智慧计量气体传感器,电子元器件、工程仪器仪表,公司是一家专业从事气体传感器、气体分析仪器研发、生产和销售的高新技术企业。公司开发了基于非分光红外(NDIR)、光散射探测(LSD)、超声波(Ultrasonic)、紫外差分吸收光谱(UV-DOAS)、热导(TCD)、激光拉曼(LRD)等原理的气体传感技术平台，形成了气体传感器、气体分析仪器两大类产业生态、几十款不同产品，广泛应用于国内外的家电、汽车、医疗、环保、工业、能源计量等领域，公司专注于气体传感核心技术的研发与创新，为湖北省首批知识产权示范建设企业，建设有湖北省气体分析仪器仪表工程技术研究中心、湖北省企业技术中心，承担了国家重大科学仪器设备开发专项、工信部物联网发展专项等国家科技开发项目，累计获得96项专利，其中包括29项境内外发明专利，获批国家重点新产品4项，通过省级科技成果鉴定为国内领先的产品4项，获得湖北省专利金奖1项，公司凭借长期的技术积淀、良好的产品性能及国际化视野，公司已取得国内外知名企业的认可，产品销往全国并出口到八十多个国家和地区。
688788.SH,科思科技,951024.8744077677,94924.75843983401,241,175828593.52,**显控终端、便携式无线指挥终端、其他信息处理终端、软件雷达信息处理设备、指挥控制信息处理设备、诸元计算终端、专用模块,电子测试和测量仪器、专用设备与零部件,"公司主要从事军用电子信息装备及相关模块的研发、生产和销售。在国防信息化建设中，公司参与了指挥控制信息处理系统、军用雷达信息处理系统、军用模拟训练系统、火力控制系统、反坦克导弹武器系统、侦察系统等军用装备系统的研制，主要产品为指挥控制信息处理设备、软件雷达信息处理设备、便携式无线指挥终端、其他信息处理终端及专用模块等一系列信息化装备，应用领域涉及指挥控制、通信、侦察、情报、防化、测绘、电子对抗、气象等，广泛覆盖陆军各兵种，并已进入空军、火箭军等几大军种,公司坚持围绕新形势下部队装备需求持续进行研发创新，不断提升产品的国产化水平，已逐渐成长为领先的军用电子信息装备供应商,公司多款指挥控制信息处理设备、软件雷达信息处理设备随军用指挥车、无人机地面站、侦察车、雷达车等军用装备参与了各军兵种组织的重要演习演练任务，包括“中国人民解放军建军90周年朱日和阅兵”、“庆祝中华人民共和国成立70周年阅兵”等，并应用于作战训练等领域。"
688595.SH,芯海科技,950539.0041493776,177423.04533195018,241,95622641.67,工业测量芯片、通用微控制器芯片、芯海科技ADC芯片、芯海科技MCU芯片、芯海科技SOC芯片、芯海科技电能计量芯片、芯海科技蓝牙模块、压力触控芯片、智慧家居感知芯片、智慧健康芯片,集成电路,"公司是一家集感知、计算、控制于一体的全信号链芯片设计企业，专注于高精度ADC、高性能MCU、测量算法以及物联网一站式解决方案的研发设计。采用Fabless经营模式，其芯片产品广泛应用于智慧健康、压力触控、智慧家居感知、工业测量、通用微控制器等领域,公司拥有完整的信号链芯片设计能力，核心技术为高精度的ADC技术及高可靠性MCU技术,基于对低速高精度ADC技术及高可靠性MCU技术的深刻理解，公司掌握了全信号链芯片设计技术，研制出智慧IC+智能算法、云平台、人工智能、大数据于一体的一站式服务方案，并与华为、Vivo、小米、魅族、美的、海尔、香山衡器、乐心医疗等知名终端客户建立了紧密的合作,公司在诸多方面取得显著成绩：荣获2019年第四届中国IoT技术创新奖,“优秀技术创新产品”称号等多项荣誉。"
300113.SZ,顺网科技,947592.6099231535,270157.024406639,241,61173616.37,提供互联网信息服务业务,通信系统与平台,公司致力于打造国内领先的互联网娱乐平台，为网民提供全方位、个性化的网上娱乐体验，并充分利用公司在互联网娱乐领域的平台优势开发并提供多种形式的增值服务，构建了中国领先的网吧互联网娱乐平台。在满足用户娱乐内容获取与信息传递的需求方面，顺网拥有网吧行业领先的“网维大师”，并成为网吧行业的领军品牌。公司凭借业内领先的“穿透还原”和“三层更新”技术为网吧在安全管理、系统维护和娱乐内容更新管理方面提供了卓越的解决方案。
300887.SZ,谱尼测试,945061.402221079,121199.56647717844,241,220287079.61,计量服务、检验检测、认证服务,系统集成服务,公司是大型综合性检测机构，具备为客户提供综合化、一站式检测服务的能力，检测报告得到美国、英国、德国等71个国家和地区互认，具有国际公信力。公司可提供的检测服务范围涵盖健康与环保、贸易符合性、商品质量鉴定及安全保障等四大领域，涉及农林牧渔业，食品医药业，采矿业，制造业，电力、燃气及水的生产和供应业，建筑业，交通运输业，住宿和餐饮业，水利、环境和公共设施管理业等众多行业。公司为宝洁、摩托罗拉、三星、戴尔、可口可乐、肯德基、麦当劳等众多国际知名企业提供检测服务。公司是中国电子信息产品污染防治标准工作组成员，参与了多项国内RoHS检测方法、国家标准及行业标准的制定及修订工作，连续四年荣膺德勤“高科技、高成长中国50强”及“亚太区高科技、高成长500强”。
688676.SH,金盘科技,933097.3058091286,79181.03615352696,241,234617393.01,SVG、VPI干式变压器、VPI干式电抗器、VPI型移相整流变压器、抽水蓄能特种干式变压器、低压开关柜、多晶硅还原炉用干式变压器、非晶合金变压器、风力发电专用干式变压器、高端装备制造产业、轨道交通牵引整流变压器、轨道交通用大电流大开断充气柜、海上平台专用变压器、海洋平台专用35kV大电流充气柜、环网柜、舰船专用变压器、节能环保产业、氢化炉用特种变压器、三维立体卷铁芯干式变压器、特种打压变压器、箱式变电站、新能源产业、新能源汽车产业、一体化逆变并网装置、一体化直流充电站、中置柜,变电设备,公司是行业内拥有较强研发创新能力和自主知识产权的优势生产企业之一，产品技术水平在同行业处于国内领先、国际先进水平。主要从事应用于新能源、高端装备、节能环保等领域的输配电及控制设备产品的研发、生产和销售，公司主要产品面向中高端市场的新能源(含风能、太阳能、智能电网等)、高端装备(含轨道交通、海洋工程等)、节能环保(含高效节能等)等领域，主要为新能源产业、高端装备制造产业及节能环保产业的关键电气设备，多年以来产品性能、质量和定制化能力均获得上述领域客户的认可，公司已与通用电气(GE)、西门子(SIEMENS)、维斯塔斯(VESTAS)、施耐德(Schneider)、东芝三菱电机、日新电机、安川电机等国际知名企业，以及国家电网、南方电网、中国电力建设集团、中国移动、上海电气、中国铁路工程集团、中国铁道建筑集团等大型国有控股企业建立了长期的客户合作关系。
688519.SH,南亚新材,927936.1062240663,87291.3732406639,241,399326612.9,车用板、高频高速系列、普通板系列、无卤板系列、无铅板系列、粘结片,电子设备及加工,"公司是一家专业从事覆铜箔板设计、制造和销售的沪港合资企业，公司是我国覆铜板协会(CCLA)理事长单位，长期致力于覆铜板产品的自主创新。在二十年的发展历程中，公司陆续实现了材料无铅无卤化、超薄化、高频高速等技术的重大突破。公司的无卤覆铜板销售已跻身全球前十、内资厂第二，超薄工艺及可靠性处于国内领先水平并得到全球PCB多层板龙头企业之一健鼎集团的高度认可，高速板技术国内领先并已获得华为、中兴等通信设备龙头企业的认证，有望在超低损耗等尖端领域打破外资垄断,随着技术研发的突破、产品体系的完善以及市场开拓的深入，公司的产品和品牌获得了下游知名客户的广泛认可。公司已与健鼎集团、奥士康、景旺电子、广东骏亚、五株集团、瀚宇博德、深南电路等知名PCB厂商建立了长期良好的合作关系，连续多年被健鼎集团评为“优秀供应厂商”。"
300232.SZ,洲明科技,926534.8943563652,175122.51479253112,241,182267144.39,LED户内照明、LED户外照明、广告屏、交通屏、体育场屏、舞台背景屏、租赁屏,显示设备、装修工程,公司是一家专业的LED应用产品与解决方案提供商，主要从事LED全彩高清显示屏、LED专业照明和城市景观照明三大板块业务，营销网络和经典案例遍布全球，全球总业绩连续多年位居行业前列。秉承“显示光彩世界，照明幸福生活”的企业愿景，为全球客户提供高质量、高性能的LED全彩显示屏、LED专业照明和城市景观照明系列产品及解决方案。公司的显示产品及解决方案广泛应用于全球的安防监控中心、军队指挥中心、应急指挥中心、广电控制系统、能源调度系统、通信、交通、体育赛事、海关等领域，在国内外打造了众多经典案例。公司在生产制造过程中严格执行ISO9001：2008质量认证体系，产品先后通过国际国内CE、ETL、GOST、CCC、UL、CUL等相关品质认证。公司目前已经得到了国家和行业的高度认可，并获得“国家级高新技术企业”、“中国绿色照明优质产品定点生产企业”、“广东省战略性新兴产业培育企业”、“广东省现代产业500强项目”、“深圳知名品牌”等荣誉资质。
688305.SH,科德数控,925124.0157512953,110609.88311917099,193,72866945.75,45度铣头、LE-10激光尺、LM-20激光干涉仪、磁感式绝对值编码器、电主轴GF系列、高档数控系统GNC60/61/62系列、激光对刀仪KLTE系列、力矩电机GTML系列GTMH系列、双摆角铣头、伺服电机GD系列、伺服驱动GDU系列GDUA系列、无线测头KRM系列、五轴工具磨削中心KToolG15C、五轴工具磨削中心KToolG3515、五轴立式加工中心（含车铣）KMC1250系列、五轴立式加工中心（含车铣）KMC400系列、五轴立式加工中心（含车铣）KMC600系列、五轴立式加工中心（含车铣）KMC800系列、五轴立式加工中心（含车铣）德创VMC50U、五轴龙门加工中心KGHM2040、五轴龙门加工中心KGHM2560系列、五轴龙门加工中心德创G35、五轴卧式加工中心（含车铣）KFMC2040U五轴翻板铣系列、五轴卧式加工中心（含车铣）KHMC125UT、五轴卧式加工中心（含车铣）KHMC80UT、五轴卧式加工中心（含车铣）德创HMC80U、五轴卧式铣车复合加工中心KDW6600-FHS、五轴卧式铣车复合加工中心KTX1250系列、五轴叶片加工中心KTurboM3000五轴叶片铣削加工中心、系列化转台、直线电机、主轴电机GMFE系列GMS系列,专用设备与零部件,"公司是从事高端五轴联动数控机床及其关键功能部件、高档数控系统的研发、生产、销售及服务的高新技术企业，主要产品为系列化五轴立式(含车铣)、五轴卧式(含车铣)、五轴龙门、五轴卧式铣车复合四大通用加工中心和五轴磨削、五轴叶片两大系列化专用机床，以及服务于高端数控机床的高档数控系统，伺服驱动装置，系列化电机，系列化传感产品，电主轴，铣头，转台等，依靠完整的人才链、技术链和产业链，公司在五轴联动数控机床、高档数控系统及关键功能部件核心技术方面取得一系列重大突破，站在了行业技术水平的前列，功能、控制精度和加工效率等方面达到国际先进水平，公司高度重视技术研发，坚持核心技术自主可控的发展战略，报告期内累计研发投入为14,655.44万元，约占总营业收入的45.90%。核心技术团队参与制定17项国家标准、4项行业标准。《开放式数控系统关键技术与标准及应用》获得辽宁省科学技术进步一等奖。公司承担及参与了29项“高档数控机床与基础制造装备”国家科技重大专项(04专项)及8项其他国家级课题，KMC800U五轴联动立式加工中心产品进入“军工领域国产高档数控机床供应目录”。"
300708.SZ,聚灿光电,925093.7085418879,457750.07711618254,241,177076598.51,GaN基高亮度蓝光LED外延片、蓝光LED芯片09×42A、蓝光LED芯片10×20D、蓝光LED芯片11×39A、蓝光LED芯片13×24A、蓝光LED芯片14×18、蓝光LED芯片15×30E,电子元器件,公司的主营业务为LED外延片及芯片的研发、生产和销售业务，并围绕LED照明应用为核心提供合同能源管理服务，公司的主要产品为GaN基高亮度蓝光LED芯片及外延片。本公司自成立以来一直专注于LED外延芯片行业，秉承“传统光源的颠覆者，绿色照明的领航人”的企业愿景和“客户至上、品质第一”的经营理念，持续为绿色LED照明事业做出贡献。目前相继被认定为“高新技术企业”、“江苏省企业技术中心”、“江苏省重大科技成果转化专项项目承担单位”、“江苏省科技型中小企业”、“苏州市科技创新先锋企业”等荣誉称号。
300663.SZ,科蓝软件,924757.892347025,749266.7884813277,241,37365350.08,安全输入控件、电子支付平台、集团现金管理系统、金融开放平台、企业级客户信息管理系统（ECIF）、签名控件/插件、全渠道整合平台、认证服务器（CPAS）、外汇贵金属交易平台、网上商城系统、网上银行系统、网上支付跨行清算系统、网银管家、微信银行、移动银行系统、银行CRM系统、银行大总账系统、银行核心系统、银行盈利分析系统、银行综合大前置系统、银行综合柜员系统、银企通安全代理、银企通系统、在线供应链金融平台、支付网关商户安全软件、直销银行系统、智能监控系统,系统集成服务,公司是一家国内领先的银行IT解决方案供应商，主营业务是向以银行为主的金融机构提供软件产品应用开发和技术服务，可为银行等金融行业企业提供IT咨询、规划、建设、营运、产品创新以及市场营销等一揽子解决方案。公司产品涵盖银行渠道类、业务类和管理类领域，主要产品包括电子银行系统、互联网金融类系统、网银安全系统以及银行核心业务系统等银行IT解决方案。公司已拥有为银行提供自前台渠道、中台业务系统到后台账务系统的纵向一站式IT服务解决方案，同时结合金融业务运营支持服务，可为客户提供咨询、规划、设计、实施、运管、推广的横向一体化产品与服务解决方案。目前科蓝具备互联网银行整体咨询、规划、实施、运营的综合能力，可以为客户提供高附加值的综合服务，在互联网银行IT解决方案细分领域占据优势。
300114.SZ,中航电测,920841.1867732116,143691.72897095437,241,307007852.69,便携式称重传感器L15B、便携式称重传感器L15BA、传感器BM14K、传感器BM24R、附件HL-3-001、数字传感器DBM14Pd10、数字传感器DHM9A、微型传感器2F、微型传感器2N、压力传感器FYB25、压力传感器FYB26、轴承座式传感器H10B,发动机设备,公司是中国航空工业集团公司控股企业，是以研制电阻应变计、精密电阻、应变式传感器、称重仪表和软件、航空机载和地面测试系统、机动车性能及环保检测系统、机动车驾驶员智能化培训系统、远程联网监管网络平台、车载称重控制系统、工业自动化系统、精密机电控制产品和物联网应用等军民用测量和控制产品及系统解决方案为主的高新技术企业。通过多年快速发展、资本化运作和结构调整，公司现拥有三家控股子公司、两家海外分支机构、两家分公司和三个事业部，形成了以力、电、光、温度、位移、卫星定位、图像识别等多参数测量、分析和控制的集成开发为核心技术、服务支持全球客户的集团化企业。公司拥有多项产品OIML国际认证、NTEP国际认证、NEPSI防爆认证、CE国际认证、俄罗斯计量型式认证、乌克兰计量型式认证、ATEX/FM国际认证。
300687.SZ,赛意信息,919159.7221760747,174417.80457676348,241,224539379.31,软件实施开发服务、软件维护服务、软硬件销售,行业专用软件,公司成立于2005年，是一家专业的企业信息化管理软件解决方案及服务提供商，专注于面向制造、零售、服务等行业领域的集团及大中型客户提供完整的信息化及智能制造解决方案产品及相关实施服务。公司的服务领域自最初的大型核心ERP解决方案，逐渐横向向企业供应链上下端的供应商关系管理及客户关系管理领域解决方案延伸；并通过与国外厂商开展合作及自主研发产品双路径发展，自业务运营层解决方案垂直发展下沉至生产执行层解决方案，提供自研发仿真设计-车间制造执行-设备互联-物流管理一体化的智能制造领域解决方案。公司是国家高新技术企业、广东省诚信示范企业、广州市重点软件企业、广州市科技小巨人企业、企业信用评价AAA级信用企业。
688389.SH,普门科技,917512.4265560167,62487.196340248964,241,190347063.61,多功能清创仪、干式免疫荧光分析仪、干式荧光免疫分析仪配套试剂、高频振动排痰仪、光子治疗仪、光子治疗仪 （Aladdin-A/C）、光子治疗仪 （Aladdin-A1）、红外治疗仪、结肠水疗仪、空气波压力治疗仪、脉冲磁治疗仪、全自动电化学发光免疫测定仪、全自动化学发光测定仪配套试剂、糖化血红蛋白分析仪、糖化血红蛋白分析仪配套试剂、特定蛋白分析仪、特定蛋白分析仪配套试剂、紫外治疗仪、自动尿液微量白蛋白肌酐分析仪、自动尿液微量白蛋白肌酐分析仪配套试剂,生物诊断试剂、诊断治疗设备,公司是一家研发驱动型的医疗器械企业，设立以来专注于治疗与康复解决方案和体外诊断产品线的开发及技术创新，目前主营业务为治疗与康复产品、体外诊断设备及配套试剂的研发、生产和销售。公司治疗与康复产品线按照使用场景分为医院市场和家用市场两大类，目前以医院市场为主；公司体外诊断产品线由体外诊断检测设备及配套试剂组成。目前，公司在医疗器械领域形成了8大核心技术、67项专利技术、52项软件著作权及69项二类医疗器械注册产品等核心竞争力，在创面治疗、电化学发光检测、特定蛋白分析检测等领域具备先发优势，建成了包括研究开发、生产制造、销售服务和质量管理等体系完善的医疗器械产业化平台。公司以创新研发作为业务发展的核心驱动力，具备了跨越不同医疗器械领域的研发和产业化能力。公司坚持自主研发，建成了广东省第一批“院士工作站”、“广东省工程技术研究中心”“深圳市工程技术研究中心”“深圳市工程实验室”、“企业技术中心”、“深圳免疫分析和液相色谱体外诊断关键技术工程实验室”等医疗器械研发平台。公司先后承担国家部委级研发及产业化项目3项、省级研发及产业化项目6项和市区级研发及产业化项目15项。
688700.SH,东威科技,917302.9611374409,133503.64669668247,211,160878175.36,刚性板VCP、连续滚镀设备、龙门式电镀设备、柔性板卷对卷VCP、柔性板片对片VCP、水平式除胶化铜设备,专用设备与零部件,凭借公司自主研发的垂直连续电镀等技术，公司VCP设备在电镀均匀性、贯孔率(TP)等关键指标上均达到了业内领先水平。其中柔性板片对片VCP在板厚36μm-300μm时电镀均匀性能够达到10μm±1μm，达到了国际同类设备的技术水平，通过了江苏省新产品新技术鉴定，并获评“江苏省首台(套)重大装备产品”、“江苏省高新技术产品”、“苏州市科学技术进步奖”；柔性板卷对卷VCP在板厚24μm-100μm时电镀均匀性能够达到10μm±0.7μm，优于国际同类设备的技术水平，通过了江苏省新产品新技术鉴定、中国电子电路行业协会科技成果评审(鉴定)，并获评“安徽省首台(套)重大技术装备”。公司也先后获得“江苏省高新技术企业”、“昆山市细分领域隐形冠军”、“中国电子电路行业协会优秀民族品牌企业”等荣誉称号。公司的VCP设备已具有较强的市场竞争力及较高的品牌知名度。目前公司的下游客户涵盖大多数国内一线PCB制造厂商，同时也是目前国内少数几家可以整机出口日本、韩国、欧洲和东南亚的PCB电镀设备制造厂商之一。
300226.SZ,上海钢联,916611.1642690457,110039.18520746888,241,177981898.55,“搜搜钢”网站、“我的不锈”网、“我的钢铁”网、“我的能源”网、“我的有色”网,网站,公司是国内领先的立足黑色、有色、能源化工、农产品等大宗商品提供商业资讯服务、数据研究服务、电子商务服务及其增值服务的互联网平台综合运营商。公司围绕建设大宗商品电子商务生态体系的发展战略，逐步打造了以大数据为基础的网络综合资讯、上下游行业研究、专家团队咨询、电商交易平台、智能化云仓储、信息化物流、供应链服务为一体的互联网大宗商品闭环生态圈，并形成了以黑色金属为龙头，覆盖有色金属，能源化工，农产品等多领域的大宗商品产业链。公司先后荣获“上海市著名商标”、“中国行业电子商务网站TOP100”、“3A级信用企业”等称号。
688068.SH,热景生物,915227.9324025271,556782.4887842324,241,2185763390.61,C2000全自动化学发光免疫分析仪、MQ60 plus全自动化学发光免疫分析仪、MQ60全自动化学发光免疫分析仪、肝炎肝癌系列（16种）、公共安全类仪器、骨代谢（1种）、类风湿性关节炎诊断（3种）、上转发光免疫分析仪、肾损伤诊断试剂（3种）、心脑血管疾病诊断试剂（18种）、炎症及感染诊断试剂（8种）、早产诊断试剂（2种）、肿瘤、癌症预警诊断系列（6种）,生物诊断试剂、诊断治疗设备,公司是一家从事体外诊断试剂及仪器研发、生产和销售的生物高新技术企业。构建了可满足不同终端用户需求的全场景(POCT现场快速检测、中心实验室自动化高通量检测)免疫诊断平台，是业内为数不多的产品涵盖全场景应用的供应商之一。试剂产品主要包括肝脏疾病、心脑血管类疾病以及感染炎症类疾病检测三大系列。其特色的上转发光免疫分析技术，荣获2015年国家技术发明二等奖，是目前国内唯一获得此奖项的免疫诊断方法学。同时拥有国内首个、国际第二个具有完全独立自主知识产权的“肝癌早诊三联检产品”，其中甲胎蛋白异质体(AFP-L3%)、异常凝血酶原(DCP)，以及高尔基体蛋白73(GP73)化学发光检测产品均为国内独家产品。
688262.SH,国芯科技,912893.3333333334,193686.606375,72,70204594.27,IP授权、芯片定制服务-量产服务、芯片定制服务-设计服务、自主芯片及模组产品,电子元器件,公司是一家聚焦于国产自主可控嵌入式CPU技术研发和产业化应用的芯片设计公司。公司致力于服务安全自主可控的国家战略，为国家重大需求和市场需求领域客户提供IP授权、芯片定制服务和自主芯片及模组产品，主要应用于信息安全、汽车电子和工业控制、边缘计算和网络通信三大关键领域。公司提供的IP授权与芯片定制服务基于自主研发的嵌入式CPU技术，为实现三大应用领域芯片的安全自主可控和国产化替代提供关键技术支撑；公司的自主芯片及模组产品现阶段以信息安全类为主，聚焦于“云”到“端”的安全应用，覆盖云计算、大数据、物联网、智能存储、工业控制和金融电子等关键领域，以及服务器、汽车和智能终端等重要产品。公司自成立以来一直采用Fabless的经营模式，专注于集成电路的设计、研发和销售，将晶圆制造、封装测试等环节委托给专业的晶圆制造厂商、封装测试厂商完成。该模式下，公司可集中优势资源专注于产品的研发和设计环节，提升新技术的开发速度，有助于公司研发能力的提升。
